sys_RespNum;Task;Concept;Attribute1;Attribute2;Attribute3;Attribute4;Response
21;15;2;2;1;2;2;0
21;16;1;3;2;3;3;0
21;16;2;3;2;2;1;1
21;17;1;3;3;3;1;0
21;17;2;2;2;2;2;1
21;18;1;3;3;2;1;1
21;18;2;3;1;3;2;0
21;19;1;1;1;2;1;1
21;19;2;3;2;2;2;0
21;20;1;3;1;1;3;1
21;20;2;3;3;3;3;0
21;21;1;3;1;1;1;1
21;21;2;3;3;3;1;0
22;1;1;1;3;3;2;1
22;1;2;3;2;1;2;0
22;2;1;3;3;1;3;0
22;2;2;3;2;3;2;1
22;3;1;3;1;3;3;1
22;3;2;2;3;2;1;0
22;4;1;3;3;1;2;0
22;4;2;3;2;3;2;1
22;5;1;3;1;3;3;1
22;5;2;2;2;1;2;0
22;6;1;2;2;3;3;0
22;6;2;2;3;2;3;1
22;7;1;3;2;2;2;0
22;7;2;2;2;1;1;1
22;8;1;1;2;3;3;0
22;8;2;2;2;2;3;1
22;9;1;1;3;3;1;1
22;9;2;3;1;3;1;0
22;10;1;1;3;2;2;0
22;10;2;1;1;3;1;1
22;11;1;2;1;3;3;1
22;11;2;3;2;1;2;0
22;12;1;3;2;1;3;1
22;12;2;2;2;2;1;0
22;13;1;1;1;2;1;0
22;13;2;1;2;3;3;1
22;14;1;3;2;3;3;1
22;14;2;2;2;1;3;0
22;15;1;1;1;3;2;0
22;15;2;3;1;1;1;1
22;16;1;2;3;1;3;1
22;16;2;1;2;1;1;0
22;17;1;3;2;3;2;1
22;17;2;1;1;2;1;0
22;18;1;3;2;1;3;0
22;18;2;1;1;3;1;1
22;19;1;1;3;2;2;0
22;19;2;3;1;2;2;1
22;20;1;1;1;1;3;0
22;20;2;1;2;3;1;1
22;21;1;3;2;1;1;1
22;21;2;3;2;2;2;0
23;1;1;1;2;2;2;1
23;1;2;2;3;2;2;0
23;2;1;3;2;3;2;0
23;2;2;1;2;2;2;1
23;3;1;3;1;1;2;1
23;3;2;2;3;1;2;0
23;4;1;3;2;1;1;1
23;4;2;3;2;1;3;0
23;5;1;3;2;3;1;0
23;5;2;2;2;2;1;1
23;6;1;2;1;3;2;1
23;6;2;2;2;2;2;0
23;7;1;3;3;1;2;0
23;7;2;3;1;3;3;1
23;8;1;3;3;3;3;1
23;8;2;1;1;3;1;0
23;9;1;1;2;3;1;1
23;9;2;3;2;1;1;0
23;10;1;2;3;3;1;1
23;10;2;2;1;2;2;0
23;11;1;3;2;2;3;0
23;11;2;3;3;2;3;1
23;12;1;3;3;3;1;0
23;12;2;2;3;3;3;1
23;13;1;3;2;2;3;0
23;13;2;2;2;1;1;1
23;14;1;2;2;3;2;0
23;14;2;3;3;3;3;1
23;15;1;3;3;3;3;1
23;15;2;2;1;3;2;0
23;16;1;1;3;3;2;1
23;16;2;2;2;3;1;0
23;17;1;3;2;1;1;0
23;17;2;2;2;1;2;1
23;18;1;3;2;3;1;0
23;18;2;3;3;3;1;1
23;19;1;2;3;1;2;0
23;19;2;1;3;1;1;1
23;20;1;2;1;3;3;1
23;20;2;2;1;2;3;0
23;21;1;3;2;3;1;1
23;21;2;1;1;1;1;0
24;1;1;2;3;3;2;1
24;1;2;3;3;2;2;0
24;2;1;2;2;2;2;1
24;2;2;2;2;3;3;0
24;3;1;3;1;1;1;0
24;3;2;1;1;3;2;1
24;4;1;1;1;1;1;0
24;4;2;2;1;3;1;1
24;5;1;3;1;1;1;1
24;5;2;3;2;2;2;0
24;6;1;2;2;3;2;1
24;6;2;1;3;3;2;0
24;7;1;1;3;2;3;0
24;7;2;2;3;1;2;1
24;8;1;1;1;2;1;0
24;8;2;2;3;1;2;1
24;9;1;3;3;2;2;1
24;9;2;2;3;2;3;0
24;10;1;1;1;1;2;1
24;10;2;2;1;1;1;0
24;11;1;2;3;2;1;1
24;11;2;1;1;1;1;0
24;12;1;3;1;3;2;0
24;12;2;1;3;2;3;1
24;13;1;3;1;2;3;0
24;13;2;1;3;3;1;1
24;14;1;3;2;1;3;1
24;14;2;3;3;3;2;0
24;15;1;3;2;3;2;0
24;15;2;1;1;2;3;1
24;16;1;1;2;2;2;1
24;16;2;2;2;2;1;0
24;17;1;1;2;1;2;1
24;17;2;1;2;2;3;0
24;18;1;1;3;1;1;0
24;18;2;1;1;1;3;1
24;19;1;1;1;1;2;0
24;19;2;1;3;3;1;1
24;20;1;1;1;3;2;0
24;20;2;3;2;3;3;1
24;21;1;2;1;3;3;0
24;21;2;1;3;2;2;1
25;1;1;2;3;1;3;1
25;1;2;3;1;2;3;0
25;2;1;2;1;1;2;0
25;2;2;1;3;2;3;1
25;3;1;2;3;2;2;1
25;3;2;3;2;3;2;0
25;4;1;1;2;3;1;1
25;4;2;3;2;3;2;0
25;5;1;1;1;2;2;0
25;5;2;1;2;1;2;1
25;6;1;1;2;3;3;0
25;6;2;3;1;1;2;1
25;7;1;2;1;2;2;0
25;7;2;3;2;2;2;1
25;8;1;1;3;3;3;1
25;8;2;3;2;2;1;0
25;9;1;2;2;1;2;0
25;9;2;3;3;3;3;1
25;10;1;3;2;1;2;1
25;10;2;1;1;1;3;0
25;11;1;2;3;3;1;1
25;11;2;1;1;3;3;0
25;12;1;2;3;1;2;1
25;12;2;3;3;3;3;0
25;13;1;1;1;2;2;1
25;13;2;1;1;3;2;0
25;14;1;3;3;1;1;0
25;14;2;3;2;3;1;1
25;15;1;3;2;3;2;1
25;15;2;1;3;2;3;0
25;16;1;3;3;3;2;0
25;16;2;1;2;2;3;1
25;17;1;1;3;2;2;1
25;17;2;3;2;1;1;0
25;18;1;2;2;1;3;1
25;18;2;1;2;2;1;0
25;19;1;3;1;3;1;1
25;19;2;3;2;3;1;0
25;20;1;1;3;1;3;0
25;20;2;3;3;1;1;1
25;21;1;2;3;3;3;1
25;21;2;3;3;3;1;0
26;1;1;1;3;1;3;1
26;1;2;2;1;1;1;0
26;2;1;3;3;2;1;1
26;2;2;1;1;3;2;0
26;3;1;1;2;2;3;1
26;3;2;1;1;1;1;0
26;4;1;1;2;3;1;1
26;4;2;2;2;1;1;0
26;5;1;1;2;3;3;1
26;5;2;2;2;2;2;0
26;6;1;1;3;2;2;1
26;6;2;2;2;2;2;0
26;7;1;1;1;3;2;0
26;7;2;3;2;2;1;1
26;8;1;1;1;2;1;0
26;8;2;2;2;2;1;1
26;9;1;3;1;3;1;0
26;9;2;1;2;3;1;1
26;10;1;1;2;2;3;1
26;10;2;3;3;1;2;0
26;11;1;2;2;1;1;0
26;11;2;2;1;1;1;1
26;12;1;3;1;2;3;1
26;12;2;1;3;1;3;0
26;13;1;3;2;2;2;0
26;13;2;3;3;2;1;1
26;14;1;1;3;1;1;0
26;14;2;2;1;2;3;1
26;15;1;1;1;1;3;1
26;15;2;3;2;1;1;0
26;16;1;1;2;3;1;1
26;16;2;2;3;3;1;0
26;17;1;1;1;1;1;0
26;17;2;2;2;1;2;1
26;18;1;2;1;1;3;0
26;18;2;2;2;1;2;1
26;19;1;2;3;3;2;1
26;19;2;1;2;1;3;0
26;20;1;3;1;1;3;1
26;20;2;2;2;2;2;0
26;21;1;2;1;3;2;0
26;21;2;1;2;1;1;1
27;1;1;1;2;3;3;0
27;1;2;2;1;2;3;1
27;2;1;1;1;1;2;0
27;2;2;3;3;1;1;1
27;3;1;3;1;2;3;0
27;3;2;3;3;1;2;1
27;4;1;3;3;1;1;1
27;4;2;1;3;3;3;0
27;5;1;1;1;2;2;0
27;5;2;1;1;3;2;1
27;6;1;3;3;1;1;0
27;6;2;2;3;2;1;1
27;7;1;2;1;1;2;1
27;7;2;1;2;1;2;0
27;8;1;3;3;1;2;0
27;8;2;1;3;2;1;1
27;9;1;3;2;1;2;0
27;9;2;2;2;2;3;1
27;10;1;3;2;2;1;0
27;10;2;3;2;2;3;1
27;11;1;3;3;1;3;0
27;11;2;2;3;3;1;1
27;12;1;3;1;1;2;0
27;12;2;2;2;3;1;1
27;13;1;2;1;3;1;0
27;13;2;2;3;1;1;1
27;14;1;3;2;1;2;0
27;14;2;2;2;2;1;1
27;15;1;3;3;3;3;0
27;15;2;2;1;3;2;1
27;16;1;3;2;3;3;0
27;16;2;1;2;2;1;1
27;17;1;2;3;1;2;0
27;17;2;3;1;2;1;1
27;18;1;3;2;2;2;0
27;18;2;1;3;2;1;1
27;19;1;1;1;3;1;0
27;19;2;2;3;3;3;1
27;20;1;3;2;3;1;0
27;20;2;1;3;2;2;1
27;21;1;2;1;2;1;0
27;21;2;3;2;1;2;1
28;1;1;3;3;3;2;0
28;1;2;2;1;1;2;1
28;2;1;2;3;2;2;0
28;2;2;1;3;3;3;1
28;3;1;2;1;2;1;1
28;3;2;3;2;1;1;0
28;4;1;2;3;1;2;1
28;4;2;1;2;1;1;0
28;5;1;1;1;1;2;0
28;5;2;1;2;1;1;1
28;6;1;2;3;2;2;0
28;6;2;2;3;1;1;1
28;7;1;1;3;3;1;1
28;7;2;1;2;2;2;0
28;8;1;3;2;3;3;1
28;8;2;3;3;3;1;0
28;9;1;2;3;1;1;0
28;9;2;3;1;2;1;1
28;10;1;3;2;2;3;0
28;10;2;1;2;2;2;1
28;11;1;1;2;3;1;1
28;11;2;2;2;1;2;0
28;12;1;3;1;1;2;0
28;12;2;2;1;3;1;1
28;13;1;1;1;1;3;1
28;13;2;2;3;1;1;0
28;14;1;1;2;3;3;0
28;14;2;3;2;2;1;1
28;15;1;3;1;3;2;1
28;15;2;1;3;2;2;0
28;16;1;1;3;1;2;0
28;16;2;3;2;1;1;1
28;17;1;3;3;1;2;1
28;17;2;1;2;3;1;0
28;18;1;3;1;3;1;1
28;18;2;3;2;2;2;0
28;19;1;1;1;1;3;1
28;19;2;1;2;3;2;0
28;20;1;1;1;2;3;1
28;20;2;2;1;3;1;0
28;21;1;3;2;2;3;1
28;21;2;3;2;1;1;0
29;1;1;1;2;3;3;1
29;1;2;3;1;3;3;0
29;2;1;3;2;3;3;0
29;2;2;1;2;3;1;1
29;3;1;1;1;3;2;1
29;3;2;2;1;3;3;0
29;4;1;3;1;2;2;0
29;4;2;3;2;3;2;1
29;5;1;3;3;1;3;1
29;5;2;2;3;1;2;0
29;6;1;3;1;2;1;1
29;6;2;3;3;2;3;0
29;7;1;1;2;1;2;1
29;7;2;3;2;3;3;0
29;8;1;3;3;1;1;0
29;8;2;2;2;1;1;1
29;9;1;1;3;3;1;0
29;9;2;3;1;3;2;1
29;10;1;1;2;2;2;0
29;10;2;1;1;3;1;1
29;11;1;3;2;3;3;1
29;11;2;1;3;1;2;0
29;12;1;1;3;1;3;0
29;12;2;2;1;2;3;1
29;13;1;2;1;1;1;1
29;13;2;1;2;3;1;0
29;14;1;3;1;1;3;0
29;14;2;1;2;2;2;1
29;15;1;3;2;2;2;0
29;15;2;1;1;3;1;1
29;16;1;3;1;1;1;1
29;16;2;1;1;1;2;0
29;17;1;2;2;3;2;1
29;17;2;2;2;2;1;0
29;18;1;2;3;3;2;0
29;18;2;3;3;2;3;1
29;19;1;1;2;1;3;0
29;19;2;3;3;1;1;1
29;20;1;2;3;2;3;0
29;20;2;3;2;3;2;1
29;21;1;2;2;1;1;0
29;21;2;1;2;3;2;1
30;1;1;3;1;3;3;1
30;1;2;2;3;1;2;0
30;2;1;3;2;3;3;0
30;2;2;1;2;2;3;1
30;3;1;2;2;1;1;1
30;3;2;3;2;2;3;0
30;4;1;2;3;3;2;0
30;4;2;2;2;3;3;1
30;5;1;1;2;1;1;1
30;5;2;1;1;2;3;0
30;6;1;2;2;1;2;0
30;6;2;1;3;3;3;1
30;7;1;2;2;3;1;0
30;7;2;2;2;2;1;1
30;8;1;1;2;2;1;0
30;8;2;1;3;2;2;1
30;9;1;1;2;2;3;1
30;9;2;1;3;2;1;0
30;10;1;3;2;1;1;0
30;10;2;2;1;2;3;1
30;11;1;2;2;1;3;1
30;11;2;2;3;2;1;0
30;12;1;1;3;1;2;1
30;12;2;3;2;2;2;0
30;13;1;1;1;1;3;0
30;13;2;2;1;3;3;1
30;14;1;1;3;2;2;0
30;14;2;2;1;3;1;1
30;15;1;2;1;2;2;0
30;15;2;2;2;3;3;1
30;16;1;3;2;1;2;1
30;16;2;3;1;3;2;0
30;17;1;1;1;3;1;1
30;17;2;2;2;2;1;0
30;18;1;3;2;1;3;0
30;18;2;2;2;3;2;1
30;19;1;1;1;3;2;0
30;19;2;2;2;2;1;1
30;20;1;2;3;3;1;1
30;20;2;3;1;3;2;0
30;21;1;1;2;2;2;1
30;21;2;2;1;1;3;0
31;1;1;1;1;1;1;1
31;1;2;1;3;2;3;0
31;2;1;2;3;2;2;1
31;2;2;2;3;2;2;0
31;3;1;2;3;1;3;1
31;3;2;2;2;3;1;0
31;4;1;1;3;1;3;1
31;4;2;2;3;1;2;0
31;5;1;1;3;1;3;1
31;5;2;3;2;2;1;0
31;6;1;1;2;2;1;0
31;6;2;1;2;3;3;1
31;7;1;2;1;2;1;0
31;7;2;1;3;3;3;1
31;8;1;3;1;1;2;1
31;8;2;1;3;3;2;0
31;9;1;3;3;1;2;0
31;9;2;2;3;3;2;1
31;10;1;2;3;3;2;1
31;10;2;2;1;3;1;0
31;11;1;1;1;1;2;1
31;11;2;1;1;2;2;0
31;12;1;3;2;1;3;1
31;12;2;3;3;3;1;0
31;13;1;1;3;1;3;1
31;13;2;1;1;2;1;0
31;14;1;1;2;3;1;0
31;14;2;1;3;2;2;1
31;15;1;2;1;1;3;1
31;15;2;3;1;2;3;0
31;16;1;1;3;2;3;0
31;16;2;3;2;3;1;1
31;17;1;2;2;3;3;1
31;17;2;1;2;3;3;0
31;18;1;1;1;3;2;1
31;18;2;2;2;1;2;0
31;19;1;3;2;3;3;0
31;19;2;3;1;2;2;1
31;20;1;3;3;3;3;1
31;20;2;3;1;2;3;0
31;21;1;3;3;2;1;1
31;21;2;1;3;3;2;0
32;1;1;1;1;2;2;0
32;1;2;1;1;3;1;1
32;2;1;1;1;3;1;0
32;2;2;3;1;1;2;1
32;3;1;1;2;2;3;1
32;3;2;1;1;3;2;0
32;4;1;3;3;2;2;0
32;4;2;2;1;2;2;1
32;5;1;1;3;2;1;1
32;5;2;1;1;1;1;0
32;6;1;1;2;3;2;1
32;6;2;3;1;1;1;0
32;7;1;3;2;1;2;1
32;7;2;1;1;2;3;0
32;8;1;2;1;1;1;0
32;8;2;1;2;2;3;1
32;9;1;2;2;2;1;0
32;9;2;3;3;3;1;1
32;10;1;3;2;1;3;0
32;10;2;2;1;1;1;1
32;11;1;2;2;3;1;1
32;11;2;2;3;1;2;0
32;12;1;3;2;3;1;1
32;12;2;2;2;1;1;0
32;13;1;3;1;2;2;0
32;13;2;1;1;3;2;1
32;14;1;2;3;3;2;1
32;14;2;3;3;3;1;0
32;15;1;3;2;2;2;0
32;15;2;1;3;2;2;1
32;16;1;1;2;3;2;1
32;16;2;3;1;2;1;0
32;17;1;1;2;1;3;0
32;17;2;2;1;2;2;1
32;18;1;1;3;3;3;0
32;18;2;1;2;2;1;1
32;19;1;2;1;1;1;0
32;19;2;3;2;3;3;1
32;20;1;3;2;1;2;0
32;20;2;2;1;3;3;1
32;21;1;2;1;3;2;0
32;21;2;2;2;3;2;1
33;1;1;2;2;3;1;1
33;1;2;3;1;1;2;0
33;2;1;2;3;2;2;0
33;2;2;1;1;2;2;1
33;3;1;3;3;3;3;0
33;3;2;2;3;1;3;1
33;4;1;1;2;1;1;0
33;4;2;3;1;1;3;1
33;5;1;3;2;1;1;0
33;5;2;2;2;1;1;1
33;6;1;2;2;3;1;0
33;6;2;3;2;1;2;1
33;7;1;1;2;3;1;1
33;7;2;3;3;2;3;0
33;8;1;2;2;1;2;1
33;8;2;3;2;1;1;0
33;9;1;3;2;2;2;1
33;9;2;3;1;2;1;0
33;10;1;1;3;3;3;0
33;10;2;3;3;2;1;1
33;11;1;2;1;3;1;0
33;11;2;2;3;1;2;1
33;12;1;2;2;2;1;1
33;12;2;3;1;2;1;0
33;13;1;1;3;1;2;0
33;13;2;1;2;3;2;1
33;14;1;1;2;1;2;0
33;14;2;2;2;2;1;1
33;15;1;3;2;3;1;0
33;15;2;2;1;2;3;1
33;16;1;1;3;3;3;0
33;16;2;1;2;1;3;1
33;17;1;2;2;3;2;1
33;17;2;2;3;3;2;0
33;18;1;2;3;2;3;1
33;18;2;1;2;1;2;0
33;19;1;3;1;3;1;0
33;19;2;3;2;3;1;1
33;20;1;2;3;2;3;0
33;20;2;1;3;1;3;1
33;21;1;3;2;1;2;1
33;21;2;2;2;1;1;0
34;1;1;2;1;2;3;0
34;1;2;3;1;3;2;1
34;2;1;1;2;1;2;0
34;2;2;2;3;2;1;1
34;3;1;2;1;1;2;0
34;3;2;2;1;3;1;1
34;4;1;2;2;1;3;0
34;4;2;3;1;2;1;1
34;5;1;1;1;3;2;1
34;5;2;1;2;1;1;0
34;6;1;3;3;2;3;0
34;6;2;1;3;3;3;1
34;7;1;1;1;2;2;0
34;7;2;1;2;2;3;1
34;8;1;2;2;3;1;0
34;8;2;2;1;2;1;1
34;9;1;3;2;1;3;0
34;9;2;1;3;3;3;1
34;10;1;2;1;2;2;0
34;10;2;3;2;3;2;1
34;11;1;3;2;2;3;0
34;11;2;2;1;3;2;1
34;12;1;1;1;1;3;1
34;12;2;3;1;3;3;0
34;13;1;1;3;1;3;1
34;13;2;2;1;3;1;0
34;14;1;3;1;3;3;1
34;14;2;3;2;3;3;0
34;15;1;2;3;2;1;1
34;15;2;2;1;3;1;0
34;16;1;3;2;3;3;1
34;16;2;2;1;3;1;0
34;17;1;3;3;3;1;1
34;17;2;3;2;1;3;0
34;18;1;3;1;1;1;0
34;18;2;1;1;1;1;1
34;19;1;3;1;3;3;1
34;19;2;3;3;1;1;0
34;20;1;2;2;3;1;0
34;20;2;1;1;3;3;1
34;21;1;1;3;1;3;1
34;21;2;3;1;2;2;0
35;1;1;3;2;1;1;0
35;1;2;3;2;2;2;1
35;2;1;3;1;2;3;0
35;2;2;2;3;3;3;1
35;3;1;2;1;1;3;1
35;3;2;2;2;2;3;0
35;4;1;3;3;1;3;0
35;4;2;2;1;1;2;1
35;5;1;3;1;3;2;0
35;5;2;2;1;3;3;1
35;6;1;1;2;1;3;0
35;6;2;3;3;1;2;1
35;7;1;1;3;2;3;0
35;7;2;3;3;1;1;1
35;8;1;3;2;3;2;1
35;8;2;3;1;1;2;0
35;9;1;2;2;1;3;1
35;9;2;1;3;1;1;0
35;10;1;3;2;2;2;0
35;10;2;3;2;2;3;1
35;11;1;2;2;1;1;0
35;11;2;1;2;3;1;1
35;12;1;3;3;2;2;1
35;12;2;1;2;3;3;0
35;13;1;2;1;2;2;1
35;13;2;1;1;1;1;0
35;14;1;3;2;3;1;0
35;14;2;3;1;1;1;1
35;15;1;1;3;1;2;0
35;15;2;3;2;1;2;1
35;16;1;2;3;3;1;1
35;16;2;3;3;3;3;0
35;17;1;3;2;1;1;0
35;17;2;3;3;1;2;1
35;18;1;2;1;3;1;0
35;18;2;1;3;1;1;1
35;19;1;1;2;3;3;1
35;19;2;3;3;3;2;0
35;20;1;1;3;2;2;1
35;20;2;2;3;3;2;0
35;21;1;2;2;3;1;1
35;21;2;1;2;3;2;0
36;1;1;2;1;1;1;0
36;1;2;2;2;2;1;1
36;2;1;3;1;3;1;1
36;2;2;3;3;2;3;0
36;3;1;2;2;1;3;1
36;3;2;3;2;1;2;0
36;4;1;2;3;3;1;0
36;4;2;2;1;3;1;1
36;5;1;2;3;1;2;1
36;5;2;3;1;2;2;0
36;6;1;2;3;1;2;0
36;6;2;3;2;3;2;1
36;7;1;3;2;1;3;1
36;7;2;2;2;2;3;0
36;8;1;1;1;1;2;0
36;8;2;2;3;2;2;1
36;9;1;3;2;1;2;1
36;9;2;3;3;1;3;0
36;10;1;2;2;1;2;1
36;10;2;1;3;2;3;0
36;11;1;1;1;3;1;1
36;11;2;1;3;3;1;0
36;12;1;2;2;1;2;0
36;12;2;3;3;3;3;1
36;13;1;2;2;2;2;1
36;13;2;1;2;2;2;0
36;14;1;3;3;3;3;1
36;14;2;2;1;3;2;0
36;15;1;2;3;2;2;1
36;15;2;2;1;1;2;0
36;16;1;1;1;3;3;1
36;16;2;3;3;3;3;0
36;17;1;3;1;3;2;1
36;17;2;1;2;2;1;0
36;18;1;1;1;3;3;0
36;18;2;2;2;2;3;1
36;19;1;2;3;2;3;0
36;19;2;2;3;1;2;1
36;20;1;2;2;1;3;0
36;20;2;2;2;1;2;1
36;21;1;3;1;3;1;0
36;21;2;3;2;2;2;1
37;1;1;2;3;3;1;0
37;1;2;2;2;2;3;1
37;2;1;3;3;3;1;0
37;2;2;1;3;2;2;1
37;3;1;2;3;1;3;0
37;3;2;2;3;2;3;1
37;4;1;1;2;2;3;1
37;4;2;2;3;3;1;0
37;5;1;3;1;2;2;0
37;5;2;1;3;3;3;1
37;6;1;2;3;3;2;1
37;6;2;2;2;1;3;0
37;7;1;1;1;1;1;0
37;7;2;3;3;2;2;1
37;8;1;2;3;1;2;0
37;8;2;2;3;3;1;1
37;9;1;3;3;1;1;0
37;9;2;2;1;2;1;1
37;10;1;3;3;2;2;1
37;10;2;1;2;1;3;0
37;11;1;3;2;1;3;1
37;11;2;3;2;3;1;0
37;12;1;1;3;1;2;1
37;12;2;1;1;1;1;0
37;13;1;2;1;2;1;1
37;13;2;2;3;2;3;0
37;14;1;3;3;1;3;0
37;14;2;1;3;1;3;1
37;15;1;3;1;2;2;0
37;15;2;2;2;2;2;1
37;16;1;2;1;2;1;0
37;16;2;2;3;3;3;1
37;17;1;1;2;1;3;0
37;17;2;1;1;2;3;1
37;18;1;1;3;1;3;0
37;18;2;2;2;1;1;1
37;19;1;2;1;1;1;0
37;19;2;2;1;1;3;1
37;20;1;1;3;3;1;1
37;20;2;3;3;2;1;0
37;21;1;3;2;3;3;0
37;21;2;2;2;1;2;1
38;1;1;2;2;3;1;1
38;1;2;2;2;2;1;0
38;2;1;1;2;3;2;0
38;2;2;3;1;1;1;1
38;3;1;1;2;2;1;0
38;3;2;1;3;2;1;1
38;4;1;1;1;1;2;0
38;4;2;3;1;1;2;1
38;5;1;1;3;2;1;0
38;5;2;3;1;1;3;1
38;6;1;2;2;2;3;1
38;6;2;3;3;3;2;0
38;7;1;1;2;2;2;1
38;7;2;1;3;2;3;0
38;8;1;2;1;3;2;1
38;8;2;2;3;3;1;0
38;9;1;3;3;3;3;0
38;9;2;1;1;3;2;1
38;10;1;2;1;3;2;0
38;10;2;1;2;3;1;1
38;11;1;1;1;2;1;1
38;11;2;3;1;3;2;0
38;12;1;1;2;1;1;0
38;12;2;3;3;3;3;1
38;13;1;2;1;2;3;0
38;13;2;2;2;2;1;1
38;14;1;1;3;2;3;1
38;14;2;3;2;2;3;0
38;15;1;1;2;3;3;0
38;15;2;2;2;1;2;1
38;16;1;2;2;1;1;0
38;16;2;2;2;2;1;1
38;17;1;1;2;2;2;0
38;17;2;3;2;2;3;1
38;18;1;3;3;3;1;0
38;18;2;1;2;3;2;1
38;19;1;3;2;3;3;0
38;19;2;2;2;3;2;1
38;20;1;3;2;2;1;0
38;20;2;2;1;3;2;1
38;21;1;3;1;2;1;1
38;21;2;3;3;3;2;0
39;1;1;3;1;3;2;1
39;1;2;2;3;3;2;0
39;2;1;1;2;1;1;0
39;2;2;3;3;3;1;1
39;3;1;3;1;1;3;1
39;3;2;3;2;3;3;0
39;4;1;3;3;3;2;1
39;4;2;1;3;1;1;0
39;5;1;3;1;1;3;0
39;5;2;1;3;3;2;1
39;6;1;1;1;1;1;0
39;6;2;3;1;1;3;1
39;7;1;1;1;3;2;0
39;7;2;3;3;1;2;1
39;8;1;2;3;1;1;1
39;8;2;2;1;1;2;0
39;9;1;3;2;3;2;1
39;9;2;2;1;3;2;0
39;10;1;3;1;2;1;1
39;10;2;2;2;2;3;0
39;11;1;1;1;1;3;0
39;11;2;3;2;2;1;1
39;12;1;3;1;1;3;1
39;12;2;1;2;1;1;0
39;13;1;3;3;3;2;0
39;13;2;1;2;3;1;1
39;14;1;1;3;1;1;0
39;14;2;2;3;3;1;1
39;15;1;3;3;2;1;0
39;15;2;3;1;2;1;1
39;16;1;2;1;3;1;1
39;16;2;1;2;1;2;0
39;17;1;1;3;3;3;1
39;17;2;3;2;2;1;0
39;18;1;2;1;1;3;0
39;18;2;3;2;3;2;1
39;19;1;1;1;1;1;1
39;19;2;1;1;3;1;0
39;20;1;1;1;1;1;0
39;20;2;1;3;3;2;1
39;21;1;3;3;2;3;1
39;21;2;3;3;3;1;0
40;1;1;2;1;3;2;0
40;1;2;1;3;3;2;1
40;2;1;1;1;2;2;0
40;2;2;1;1;3;1;1
40;3;1;2;3;1;1;0
40;3;2;1;1;3;2;1
40;4;1;1;1;3;2;1
40;4;2;3;2;1;3;0
40;5;1;2;2;3;2;1
40;5;2;3;2;2;3;0
40;6;1;1;3;1;1;0
40;6;2;2;2;1;1;1
40;7;1;1;1;3;1;0
40;7;2;2;2;1;2;1
40;8;1;2;2;2;1;0
40;8;2;2;2;3;1;1
40;9;1;3;1;3;1;0
40;9;2;3;3;1;3;1
40;10;1;1;1;2;2;1
40;10;2;3;3;3;1;0
40;11;1;3;3;2;2;0
40;11;2;3;2;3;3;1
40;12;1;2;1;1;3;1
40;12;2;1;3;2;2;0
40;13;1;3;1;1;3;1
40;13;2;2;2;1;1;0
40;14;1;2;3;2;3;0
40;14;2;2;3;1;2;1
40;15;1;2;1;3;3;1
40;15;2;2;1;3;3;0
40;16;1;3;2;3;1;1
40;16;2;2;1;1;2;0
40;17;1;2;2;1;1;0
40;17;2;3;3;3;3;1
40;18;1;2;1;2;2;1
40;18;2;2;3;1;2;0
40;19;1;2;2;1;1;0
40;19;2;2;2;2;2;1
40;20;1;3;3;1;2;0
40;20;2;2;3;3;1;1
40;21;1;3;2;2;3;0
40;21;2;3;1;3;1;1
41;1;1;2;3;2;3;1
41;1;2;2;1;3;1;0
41;2;1;1;2;2;1;0
41;2;2;1;3;2;2;1
41;3;1;1;1;1;1;0
41;3;2;1;2;3;1;1
41;4;1;1;3;1;2;0
41;4;2;3;2;1;3;1
41;5;1;2;2;2;3;0
41;5;2;3;2;2;3;1
41;6;1;2;1;2;3;1
41;6;2;2;3;1;3;0
41;7;1;1;3;3;3;0
41;7;2;1;2;3;3;1
41;8;1;1;1;1;3;1
41;8;2;1;1;3;3;0
41;9;1;1;1;3;3;1
41;9;2;3;2;3;3;0
41;10;1;1;2;1;3;0
41;10;2;3;2;3;3;1
41;11;1;2;2;2;1;1
41;11;2;2;3;2;2;0
41;12;1;2;3;2;2;0
41;12;2;2;3;2;2;1
41;13;1;2;2;3;1;0
41;13;2;1;2;1;3;1
41;14;1;2;2;2;1;1
41;14;2;1;3;3;3;0
41;15;1;3;2;1;2;0
41;15;2;3;2;2;3;1
41;16;1;1;2;1;1;1
41;16;2;1;1;1;3;0
41;17;1;2;1;3;2;1
41;17;2;1;2;3;2;0
41;18;1;3;1;2;2;0
41;18;2;2;1;3;1;1
41;19;1;3;2;3;3;1
41;19;2;1;3;2;1;0
41;20;1;2;1;3;3;1
41;20;2;3;2;1;1;0
41;21;1;2;2;2;2;1
41;21;2;1;1;1;1;0
42;1;1;3;2;1;2;1
42;1;2;2;1;3;2;0
42;2;1;3;1;2;1;0
42;2;2;3;2;3;1;1
42;3;1;2;1;1;1;0
42;3;2;1;2;2;1;1
42;4;1;1;3;1;3;0
42;4;2;1;3;1;2;1
42;5;1;3;2;1;3;0
42;5;2;2;2;1;2;1
42;6;1;1;2;1;2;1
42;6;2;1;2;1;3;0
42;7;1;2;1;2;1;0
42;7;2;2;1;2;2;1
42;8;1;2;1;2;3;1
42;8;2;3;1;3;2;0
42;9;1;3;1;1;2;1
42;9;2;3;3;1;1;0
42;10;1;3;2;2;2;0
